id_ref,created_ref,valid_ref,volume,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,session,scan_idx,unit_id,field,residual,score,pt_position,bb_start_position,bb_end_position,target_id_ext
291295,2020-09-28 22:43:45.585565+00:00,True,351.3031,89655965775362211,864691136137293195,8035,2024-12-18 19:00:59.085632+00:00,True,291295,4,10,2060,2,2.8709464,4.8260083,[180848 106784  22495],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291295
292674,2020-09-28 22:45:11.529117+00:00,True,334.37253,90782415236377623,864691135490326074,8055,2024-12-18 19:00:59.097263+00:00,True,292674,4,10,2080,2,7.010388,6.4895487,[189296 110976  20651],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292674
255219,2020-09-28 22:44:57.933463+00:00,True,302.8705,89163453285353743,864691135060727707,8057,2024-12-18 19:00:59.098717+00:00,True,255219,4,10,2082,2,3.7128892,9.990594,[177232 107696  22292],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255219
292684,2020-09-28 22:45:19.428363+00:00,True,372.53873,91134396396288966,864691134950156796,8090,2024-12-18 19:00:59.117730+00:00,True,292684,4,10,2120,2,12.912075,-4.8803244,[192032 112224  20746],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292684
256471,2020-09-28 22:40:51.254773+00:00,True,278.95203,89445615255706987,864691136619529179,8113,2024-12-18 19:00:59.130796+00:00,True,256471,4,10,2147,2,15.045,0.0361,[179504 112352  20886],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256471
291176,2020-09-28 22:44:20.933306+00:00,True,243.32288,90500596796402782,864691135738995588,8142,2024-12-18 19:00:59.147285+00:00,True,291176,4,10,2183,2,7.4862256,2.068106,[187360 108304  21607],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291176
291161,2020-09-28 22:41:20.559577+00:00,True,322.96353,90148821795140164,864691136010651052,8156,2024-12-18 19:00:59.155166+00:00,True,291161,4,10,2198,2,9.197269,1.9862208,[184384 108896  21755],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291161
294359,2020-09-28 22:41:44.104806+00:00,True,322.68518,89730869736404554,864691135760050254,8848,2024-12-18 19:00:59.544723+00:00,True,294359,4,10,4486,4,15.518571,-4.893015,[181792 140560  20289],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294359
294510,2020-09-28 22:45:18.929916+00:00,True,366.44357,91208544711639437,864691135274038801,8849,2024-12-18 19:00:59.545267+00:00,True,294510,4,10,4487,4,9.806306,1.8003327,[192160 140336  20693],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294510
294484,2020-09-28 22:41:44.659041+00:00,True,310.55414,90223794610281566,864691135562842337,8852,2024-12-18 19:00:59.547049+00:00,True,294484,4,10,4490,4,2.4584994,11.227618,[185344 143072  20928],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294484
294677,2020-09-28 22:41:46.764624+00:00,True,299.57523,90575638465210654,864691135136360217,8853,2024-12-18 19:00:59.547610+00:00,True,294677,4,10,4491,4,13.676411,0.89634687,[187696 143456  21818],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294677
294591,2020-09-28 22:41:10.193234+00:00,True,228.15834,91068219607203505,864691136579129876,8854,2024-12-18 19:00:59.548166+00:00,True,294591,4,10,4492,4,6.285568,3.4504158,[191360 143440  21157],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294591
294605,2020-09-28 22:41:36.642169+00:00,True,305.0011,91279325839844437,864691135214986368,8855,2024-12-18 19:00:59.548711+00:00,True,294605,4,10,4493,4,7.25094,3.20486,[192704 143360  21243],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294605
294661,2020-09-28 22:41:26.659665+00:00,True,300.23663,90012688511994079,864691135520064650,8856,2024-12-18 19:00:59.549266+00:00,True,294661,4,10,4494,4,15.9572935,-2.6985407,[183408 143504  21973],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294661
294694,2020-09-28 22:43:18.266845+00:00,True,312.37094,90786676045362952,864691135885911920,8857,2024-12-18 19:00:59.549808+00:00,True,294694,4,10,4495,4,8.396878,6.671916,[189152 142800  22311],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294694
260542,2020-09-28 22:42:22.773816+00:00,True,298.8738,88886994629275536,864691135988557315,8891,2024-12-18 19:00:59.568770+00:00,True,260542,4,10,4530,4,5.716923,7.2551417,[175648 144864  20903],[<NA> <NA> <NA>],[<NA> <NA> <NA>],260542
258319,2020-09-28 22:40:42.476911+00:00,True,261.80615,89309001002848425,864691136968429774,8892,2024-12-18 19:00:59.569332+00:00,True,258319,4,10,4531,4,3.676322,7.692607,[178400 143248  21238],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258319
260727,2020-09-28 22:44:09.335542+00:00,True,221.32228,89027594879935968,864691134886335738,8893,2024-12-18 19:00:59.569906+00:00,True,260727,4,10,4532,4,9.04407,3.84413,[176288 143856  22394],[<NA> <NA> <NA>],[<NA> <NA> <NA>],260727
258213,2020-09-28 22:42:05.770396+00:00,True,307.7192,88112732284560070,864691135562052065,8920,2024-12-18 19:00:59.585416+00:00,True,258213,4,10,4564,4,13.9543085,1.8002354,[169888 143056  20600],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258213
260516,2020-09-28 22:45:17.605895+00:00,True,361.27374,88323975956240146,864691135717386266,8922,2024-12-18 19:00:59.586489+00:00,True,260516,4,10,4566,4,12.7536,-3.98239,[171392 144368  20761],[<NA> <NA> <NA>],[<NA> <NA> <NA>],260516
260700,2020-09-28 22:44:15.563422+00:00,True,234.72046,88323976090543890,864691135157198692,8925,2024-12-18 19:00:59.588104+00:00,True,260700,4,10,4569,4,8.083943,4.0292645,[171552 144112  21874],[<NA> <NA> <NA>],[<NA> <NA> <NA>],260700
258355,2020-09-28 22:41:35.026623+00:00,True,177.37581,88042363741612639,864691135751149353,8926,2024-12-18 19:00:59.588630+00:00,True,258355,4,10,4570,4,4.73444,5.13488,[169456 143168  22057],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258355
294671,2020-09-28 22:42:48.913406+00:00,True,299.33093,90575363721151543,864691135731679929,9195,2024-12-18 19:01:02.218245+00:00,True,294671,4,10,4867,4,4.713795,6.923071,[187632 141312  22539],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294671
294670,2020-09-28 22:44:24.944640+00:00,True,249.9448,90504857404304935,864691135387535957,9233,2024-12-18 19:01:02.239364+00:00,True,294670,4,10,4907,4,5.033941,4.4626136,[187392 140192  21954],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294670
294570,2020-09-28 22:42:54.286601+00:00,True,368.69193,90505063495624451,864691135727790911,9234,2024-12-18 19:01:02.239905+00:00,True,294570,4,10,4908,4,2.3208635,10.518767,[186944 141984  21399],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294570
258316,2020-09-28 22:45:07.748019+00:00,True,322.90112,89167988636844004,864691135739587697,9239,2024-12-18 19:01:02.242571+00:00,True,258316,4,10,4913,4,5.6497583,6.1984487,[177680 141296  21464],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258316
296507,2020-09-28 22:44:34.081218+00:00,True,262.78232,89942388352671324,864691136336039091,9260,2024-12-18 19:01:02.253773+00:00,True,296507,4,10,4935,4,3.5779545,8.318683,[182848 143920  20593],[<NA> <NA> <NA>],[<NA> <NA> <NA>],296507
294653,2020-09-28 22:41:56.164934+00:00,True,321.19128,89942044956983237,864691135868210454,9358,2024-12-18 19:01:02.307447+00:00,True,294653,4,10,5039,4,1.1074288,14.5689745,[182880 141152  22440],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294653
294540,2020-09-28 22:41:32.174142+00:00,True,269.25122,89660776071416686,864691134941495395,9392,2024-12-18 19:01:02.326219+00:00,True,294540,4,10,5077,4,5.471286,4.5233135,[181200 142848  21778],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294540
258289,2020-09-28 22:43:47.505173+00:00,True,359.43365,88253401120843383,864691135466158917,9436,2024-12-18 19:01:02.350732+00:00,True,258289,4,10,5128,4,6.3373218,9.620773,[170928 142608  21356],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258289
296726,2020-09-28 22:44:57.125231+00:00,True,299.48083,89660913577300229,864691135698211994,9540,2024-12-18 19:01:02.408341+00:00,True,296726,4,10,5242,4,9.350975,4.719332,[180976 143888  22162],[<NA> <NA> <NA>],[<NA> <NA> <NA>],296726
294562,2020-09-28 22:44:19.082838+00:00,True,240.32837,90223244988158039,864691136927688266,9568,2024-12-18 19:01:02.424061+00:00,True,294562,4,10,5272,4,12.503941,0.23046991,[185232 139184  21509],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294562
294444,2020-09-28 22:42:09.124190+00:00,True,357.02832,89590407193189813,864691135757092306,9575,2024-12-18 19:01:02.427919+00:00,True,294444,4,10,5279,4,3.710442,10.242737,[180384 142640  20916],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294444
300975,2020-09-28 22:45:15.565390+00:00,True,349.38602,90580242535818979,864691135384843738,10214,2024-12-18 19:01:04.755500+00:00,True,300975,4,10,7352,6,10.793936,-0.2761063,[187904 177792  20682],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300975
300796,2020-09-28 22:42:39.340523+00:00,True,286.91693,90298698772513259,864691135360482392,10215,2024-12-18 19:01:04.756074+00:00,True,300796,4,10,7353,6,4.646973,5.447955,[185440 177104  20148],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300796
300823,2020-09-28 22:42:40.899134+00:00,True,248.62065,90720842518124669,864691135324725404,10216,2024-12-18 19:01:04.756634+00:00,True,300823,4,10,7354,6,9.93263,-4.21931,[188960 176432  20155],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300823
298934,2020-09-28 22:44:26.834727+00:00,True,252.73401,90579692914004455,864691135210358137,10217,2024-12-18 19:01:04.757179+00:00,True,298934,4,10,7355,6,7.53763,2.2402,[187888 173632  21521],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298934
300966,2020-09-28 22:41:16.310028+00:00,True,272.04993,90439436328259661,864691135324705692,10218,2024-12-18 19:01:04.757829+00:00,True,300966,4,10,7356,6,5.8452716,4.9683824,[186448 177008  20879],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300966
300984,2020-09-28 22:41:32.081888+00:00,True,279.2566,90720842652149836,864691135977654851,10219,2024-12-18 19:01:04.758380+00:00,True,300984,4,10,7357,6,13.2606,3.4607,[188960 176800  21049],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300984
300763,2020-09-28 22:43:14.577415+00:00,True,238.62215,89806255002282134,864691135015154934,10252,2024-12-18 19:01:04.776570+00:00,True,300763,4,10,7394,6,6.787652,5.3414598,[182048 178240  20186],[<NA> <NA> <NA>],[<NA> <NA> <NA>],300763
264624,2020-09-28 22:43:08.592671+00:00,True,261.4616,88680286375941824,864691135060882843,10253,2024-12-18 19:01:04.777123+00:00,True,264624,4,10,7395,6,3.4909532,9.392475,[174096 177488  20178],[<NA> <NA> <NA>],[<NA> <NA> <NA>],264624
298772,2020-09-28 22:41:38.531493+00:00,True,337.78958,89524299056298442,864691135339600102,10254,2024-12-18 19:01:04.777659+00:00,True,298772,4,10,7396,6,9.952636,3.7599602,[180048 174288  20684],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298772
298899,2020-09-28 22:41:09.024580+00:00,True,249.05777,90016949119193646,864691136925094628,10255,2024-12-18 19:01:04.778201+00:00,True,298899,4,10,7397,6,11.788412,-1.4037209,[183568 174864  21668],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298899
298912,2020-09-28 22:42:31.465941+00:00,True,300.69867,90087386515838744,864691135858298670,10256,2024-12-18 19:01:04.778732+00:00,True,298912,4,10,7398,6,6.7898917,10.202455,[184240 175712  21233],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298912
264934,2020-09-28 22:41:56.029029+00:00,True,310.73483,89313467768719862,864691135546339880,10257,2024-12-18 19:01:04.779273+00:00,True,264934,4,10,7399,6,9.068135,4.0404987,[178416 176592  21133],[<NA> <NA> <NA>],[<NA> <NA> <NA>],264934
298868,2020-09-28 22:41:24.731821+00:00,True,271.96262,89594805373727621,864691136489147922,10258,2024-12-18 19:01:04.779806+00:00,True,298868,4,10,7400,6,2.8305402,8.001214,[180624 175696  21782],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298868
299038,2020-09-28 22:42:48.996683+00:00,True,232.79387,89946580442098333,864691135493149927,10259,2024-12-18 19:01:04.780347+00:00,True,299038,4,10,7401,6,1.2591832,10.132795,[183312 175024  22160],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299038
299023,2020-09-28 22:43:26.415016+00:00,True,256.8323,89735542929239906,864691135843242211,10262,2024-12-18 19:01:04.781979+00:00,True,299023,4,10,7404,6,3.067997,9.300025,[181760 175376  22339],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299023
262929,2020-09-28 22:43:00.691729+00:00,True,266.41302,88679599516443530,864691135388368001,10295,2024-12-18 19:01:04.800382+00:00,True,262929,4,10,7444,6,11.756,-3.33874,[173968 172672  22530],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262929
263073,2020-09-28 22:41:06.357390+00:00,True,265.88397,89031992993240476,864691135955909640,10296,2024-12-18 19:01:04.800915+00:00,True,263073,4,10,7445,6,7.99797,0.94268,[176480 176416  22599],[<NA> <NA> <NA>],[<NA> <NA> <NA>],263073
264884,2020-09-28 22:44:41.617682+00:00,True,273.7101,87976461629724231,864691135351096279,10424,2024-12-18 19:01:04.871896+00:00,True,264884,4,10,7584,6,1.0277148,9.208398,[168816 176656  21457],[<NA> <NA> <NA>],[<NA> <NA> <NA>],264884
262958,2020-09-28 22:40:54.771213+00:00,True,301.63254,89313193025363909,864691135954393891,10436,2024-12-18 19:01:04.878518+00:00,True,262958,4,10,7596,6,2.2029378,9.147088,[178608 174752  22447],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262958
299074,2020-09-28 22:41:10.632640+00:00,True,250.41911,90720499189366923,864691135473540914,10479,2024-12-18 19:01:04.902237+00:00,True,299074,4,10,7639,6,2.7613652,10.122184,[188880 174048  22405],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299074
262825,2020-09-28 22:41:26.471977+00:00,True,293.13254,89242892866409455,864691135583277677,10480,2024-12-18 19:01:04.902767+00:00,True,262825,4,10,7640,6,4.5542464,7.214101,[178160 175136  21428],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262825
264990,2020-09-28 22:44:37.895663+00:00,True,268.26508,88187774154761429,864691136288644291,10500,2024-12-18 19:01:04.913730+00:00,True,264990,4,10,7661,6,8.191955,1.2431699,[170176 178080  22342],[<NA> <NA> <NA>],[<NA> <NA> <NA>],264990
298947,2020-09-28 22:43:32.087953+00:00,True,250.0454,90931536635158678,864691135809954845,10505,2024-12-18 19:01:04.916590+00:00,True,298947,4,10,7666,6,4.9776,1.8952,[190368 173424  21738],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298947
298807,2020-09-28 22:42:31.455747+00:00,True,289.71384,90579898938462137,864691135778542509,10506,2024-12-18 19:01:04.917145+00:00,True,298807,4,10,7667,6,4.8250484,5.4546747,[187552 174880  20710],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298807
262996,2020-09-28 22:42:52.306205+00:00,True,240.82645,87976324391655918,864691136914541041,10567,2024-12-18 19:01:04.951242+00:00,True,262996,4,10,7732,6,3.6341047,7.0775743,[168704 175536  22620],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262996
262772,2020-09-28 22:42:48.944945+00:00,True,272.31732,87905955446235423,864691135280944545,10595,2024-12-18 19:01:04.966620+00:00,True,262772,4,10,7761,6,6.104065,4.343783,[168160 175632  21152],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262772
262816,2020-09-28 22:41:42.734394+00:00,True,260.37256,89031649261724996,864691136814508659,10606,2024-12-18 19:01:04.972582+00:00,True,262816,4,10,7772,6,8.554374,2.4386923,[176256 173872  21655],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262816
299070,2020-09-28 22:43:27.760483+00:00,True,275.8135,90509599048261937,864691135448698196,10625,2024-12-18 19:01:04.983302+00:00,True,299070,4,10,7794,6,2.9062572,8.565422,[187344 175424  21966],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299070
262956,2020-09-28 22:42:33.783587+00:00,True,234.91313,89242961653021187,864691135583223405,10635,2024-12-18 19:01:04.988690+00:00,True,262956,4,10,7804,6,3.121617,8.01642,[178080 175616  21949],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262956
298828,2020-09-28 22:41:59.792558+00:00,True,234.18011,91142986263977276,864691135763362102,10752,2024-12-18 19:01:05.055631+00:00,True,298828,4,10,7927,6,10.264723,1.5737056,[191776 175824  20404],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298828
305228,2020-09-28 22:44:43.724150+00:00,True,276.97858,91077153340676495,864691136523033233,11176,2024-12-18 19:01:07.630557+00:00,True,305228,4,10,9286,8,5.2470293,9.700988,[191424 209888  22845],[<NA> <NA> <NA>],[<NA> <NA> <NA>],305228
305068,2020-09-28 22:45:15.279628+00:00,True,346.8108,90866321918998625,864691136239460668,11177,2024-12-18 19:01:07.631117+00:00,True,305068,4,10,9287,8,6.6873574,10.096663,[189968 212000  22393],[<NA> <NA> <NA>],[<NA> <NA> <NA>],305068
304974,2020-09-28 22:44:34.125966+00:00,True,262.92307,90515027819429359,864691136111478968,11193,2024-12-18 19:01:07.640112+00:00,True,304974,4,10,9307,8,17.458424,4.4391403,[187040 215984  21112],[<NA> <NA> <NA>],[<NA> <NA> <NA>],304974
269350,2020-09-28 22:42:01.353226+00:00,True,457.77536,89318346784751450,864691135853198023,11194,2024-12-18 19:01:07.640762+00:00,True,269350,4,10,9308,8,5.6171575,8.236589,[178464 213008  20908],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269350
305219,2020-09-28 22:45:00.841844+00:00,True,307.05844,90796228119641351,864691135473954354,11195,2024-12-18 19:01:07.641706+00:00,True,305219,4,10,9309,8,13.3453,-5.26551,[189104 214064  22710],[<NA> <NA> <NA>],[<NA> <NA> <NA>],305219
305045,2020-09-28 22:44:17.619715+00:00,True,238.51926,90022171866704237,864691135686055351,11196,2024-12-18 19:01:07.642283+00:00,True,305045,4,10,9310,8,10.976307,2.3919213,[183440 213888  22339],[<NA> <NA> <NA>],[<NA> <NA> <NA>],305045
269320,2020-09-28 22:42:22.829345+00:00,True,330.452,88473646976727710,864691135342823877,11208,2024-12-18 19:01:07.648859+00:00,True,269320,4,10,9325,8,7.0348754,8.574683,[172144 210688  20905],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269320
269402,2020-09-28 22:41:42.679084+00:00,True,311.95956,88473715830302301,864691136425073455,11209,2024-12-18 19:01:07.649417+00:00,True,269402,4,10,9326,8,6.960389,11.861264,[172480 211312  21821],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269402
269504,2020-09-28 22:43:35.835084+00:00,True,295.3968,89036734570519019,864691134919529994,11210,2024-12-18 19:01:07.650109+00:00,True,269504,4,10,9327,8,3.7249568,6.1794925,[176416 211872  22512],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269504
269491,2020-09-28 22:42:07.038751+00:00,True,273.15387,88614728330451230,864691135868957462,11211,2024-12-18 19:01:07.650642+00:00,True,269491,4,10,9328,8,6.7527966,2.3197207,[173456 213568  22560],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269491
305061,2020-09-28 22:44:35.959081+00:00,True,265.47797,90655284405674894,864691136905458866,11310,2024-12-18 19:01:07.706193+00:00,True,305061,4,10,9429,8,6.9872336,8.17507,[188112 212400  22149],[<NA> <NA> <NA>],[<NA> <NA> <NA>],305061
269476,2020-09-28 22:44:19.141481+00:00,True,240.51155,88263021981500383,864691136484364844,11322,2024-12-18 19:01:07.712919+00:00,True,269476,4,10,9442,8,7.541099,2.3557925,[170992 214304  22130],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269476
269511,2020-09-28 22:43:20.632577+00:00,True,290.507,89388372132727995,864691135695042751,11344,2024-12-18 19:01:07.725001+00:00,True,269511,4,10,9467,8,2.786566,4.564231,[178816 210528  22322],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269511
269409,2020-09-28 22:44:40.438952+00:00,True,272.96005,88966503130996352,864691135477841320,11442,2024-12-18 19:01:07.779173+00:00,True,269409,4,10,9577,8,3.500375,8.956314,[176112 212784  21458],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269409
304956,2020-09-28 22:41:49.698412+00:00,True,530.40875,89740490664456682,864691135750307881,11456,2024-12-18 19:01:07.786917+00:00,True,304956,4,10,9591,8,5.1602564,11.506876,[181568 212640  21847],[<NA> <NA> <NA>],[<NA> <NA> <NA>],304956
269596,2020-09-28 22:41:00.805170+00:00,True,357.14795,88544359653518676,864691135014696182,11466,2024-12-18 19:01:07.792474+00:00,True,269596,4,10,9604,8,13.5481,0.9246,[173008 213504  23171],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269596
269601,2020-09-28 22:45:13.842317+00:00,True,344.8981,88685097075006321,864691135662408944,11518,2024-12-18 19:01:07.821150+00:00,True,269601,4,10,9657,8,4.980789,9.0737505,[173952 213200  22869],[<NA> <NA> <NA>],[<NA> <NA> <NA>],269601
304978,2020-09-28 22:41:30.219143+00:00,True,295.8326,90866390571315951,864691135447540882,11553,2024-12-18 19:01:07.840485+00:00,True,304978,4,10,9693,8,7.9794974,5.070368,[189904 212288  21834],[<NA> <NA> <NA>],[<NA> <NA> <NA>],304978
304973,2020-09-28 22:42:09.291141+00:00,True,470.61255,90373534484152677,864691136228250961,11590,2024-12-18 19:01:07.861119+00:00,True,304973,4,10,9731,8,2.5510464,14.954607,[186128 210288  21828],[<NA> <NA> <NA>],[<NA> <NA> <NA>],304973
294504,2020-09-28 22:44:48.052588+00:00,True,284.77734,90995789211688319,864691135738953860,12106,2024-12-18 19:01:10.428378+00:00,True,294504,5,3,1972,2,4.604665,6.5094123,[190864 127936  20727],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294504
292899,2020-09-28 22:42:43.463178+00:00,True,278.315,91206689486835668,864691136453384959,12109,2024-12-18 19:01:10.430029+00:00,True,292899,5,3,1975,2,3.2458644,11.977916,[192320 126576  22029],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292899
292878,2020-09-28 22:41:50.250357+00:00,True,255.33235,90995514535370826,864691135954640675,12110,2024-12-18 19:01:10.430569+00:00,True,292878,5,3,1976,2,4.207728,7.098253,[190960 125888  22490],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292878
258250,2020-09-28 22:42:03.961930+00:00,True,355.0113,89518320461596830,864691134966495519,12134,2024-12-18 19:01:10.443918+00:00,True,258250,5,3,2003,2,9.013227,1.7188795,[179760 129744  20501],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258250
292575,2020-09-28 22:41:02.856972+00:00,True,355.9165,90432701752255117,864691135774368763,12136,2024-12-18 19:01:10.444996+00:00,True,292575,5,3,2005,2,9.441568,2.566465,[186528 126944  20248],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292575
294453,2020-09-28 22:44:45.723311+00:00,True,280.28372,89729495413849922,864691136620636045,12138,2024-12-18 19:01:10.446068+00:00,True,294453,5,3,2007,2,7.2104945,2.8936832,[181440 130432  20695],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294453
294536,2020-09-28 22:45:17.469344+00:00,True,359.5349,89588620553651755,864691135325263004,12139,2024-12-18 19:01:10.446591+00:00,True,294536,5,3,2008,2,6.8766675,4.473703,[180640 129520  21202],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294536
294489,2020-09-28 22:42:37.487440+00:00,True,280.13412,90433114203028288,864691136091532855,12140,2024-12-18 19:01:10.447136+00:00,True,294489,5,3,2009,2,9.41919,2.44161,[186848 130128  21012],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294489
294673,2020-09-28 22:44:46.372136+00:00,True,282.5149,90573576947672080,864691136331214058,12141,2024-12-18 19:01:10.447658+00:00,True,294673,5,3,2010,2,4.67214,3.2981,[187920 127824  22032],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294673
292708,2020-09-28 22:44:41.913076+00:00,True,274.53717,89658164731009154,864691135993150913,12142,2024-12-18 19:01:10.448670+00:00,True,292708,5,3,2011,2,17.4832,-6.5115,[181136 123120  21543],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292708
256331,2020-09-28 22:41:57.363732+00:00,True,390.15628,88743783172412796,864691135469753426,12158,2024-12-18 19:01:10.457475+00:00,True,256331,5,3,2029,2,14.355286,0.60750407,[174224 126496  20149],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256331
258224,2020-09-28 22:43:41.359783+00:00,True,286.78455,88673551934622228,864691136091634487,12159,2024-12-18 19:01:10.458014+00:00,True,258224,5,3,2030,2,6.622753,3.000889,[173808 127488  20965],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258224
256652,2020-09-28 22:41:05.162368+00:00,True,215.14142,89236364649948938,864691135939477508,12160,2024-12-18 19:01:10.458534+00:00,True,256652,5,3,2031,2,6.483076,2.95504,[178192 126320  22102],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256652
258401,2020-09-28 22:43:30.016062+00:00,True,302.7283,89377308296970511,864691135742664043,12161,2024-12-18 19:01:10.459072+00:00,True,258401,5,3,2032,2,7.41417,1.70883,[179216 127792  22302],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258401
256675,2020-09-28 22:41:02.932206+00:00,True,332.57373,89517564749196973,864691136380312021,12163,2024-12-18 19:01:10.460135+00:00,True,256675,5,3,2034,2,8.097816,-1.9396894,[179984 124320  22475],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256675
258208,2020-09-28 22:45:07.564890+00:00,True,321.88303,88040576833940680,864691135504327861,12184,2024-12-18 19:01:10.471546+00:00,True,258208,5,3,2059,2,1.7523258,9.1445465,[169232 130208  20544],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258208
258290,2020-09-28 22:42:43.331999+00:00,True,338.93253,88251408322917335,864691135874782350,12185,2024-12-18 19:01:10.472094+00:00,True,258290,5,3,2060,2,1.551395,9.481739,[170816 127856  21691],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258290
292825,2020-09-28 22:42:09.356353+00:00,True,332.5272,89728877140222276,864691136111251896,12324,2024-12-18 19:01:10.549655+00:00,True,292825,5,3,2211,2,2.5823183,8.432207,[181376 125680  22521],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292825
258360,2020-09-28 22:44:44.078845+00:00,True,278.1582,88392214597937672,864691135997332650,12364,2024-12-18 19:01:10.571531+00:00,True,258360,5,3,2254,2,4.056634,6.885191,[171712 128336  22290],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258360
258348,2020-09-28 22:44:32.433948+00:00,True,260.69632,87970070852291569,864691135409962953,12490,2024-12-18 19:01:10.640930+00:00,True,258348,5,3,2389,2,4.02603,5.38217,[168592 129152  22218],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258348
292856,2020-09-28 22:45:03.517654+00:00,True,315.20703,90643464655836537,864691135102381856,12525,2024-12-18 19:01:10.660459+00:00,True,292856,5,3,2427,2,7.438488,4.7054014,[187968 124368  22306],[<NA> <NA> <NA>],[<NA> <NA> <NA>],292856
258230,2020-09-28 22:44:55.809390+00:00,True,298.44128,88955576599984368,864691136298125851,12629,2024-12-18 19:01:10.717569+00:00,True,258230,5,3,2532,2,8.439423,6.914261,[175856 131472  20407],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258230
